,player,org,agents,rounds_played,rating,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage
961,CHIMEI,OF,"['kayo', 'raze', 'chamber']",1969,0.84,161.7,0.75,67%,111.0,0.55,0.38,0.05,0.09,18%,11%
962,CHAK,OF,"['omen', 'viper', 'sova']",482,0.84,181.6,0.80,62%,122.7,0.66,0.19,0.09,0.12,32%,14%
963,zoloCRAZY,MLT,"['breach', 'astra', 'killjoy']",617,0.84,184.7,0.82,60%,123.4,0.66,0.20,0.11,0.13,33%,8%
964,real,NKT,"['jett', 'neon', 'yoru']",649,0.84,208.0,0.87,66%,134.6,0.70,0.17,0.18,0.23,22%,18%
965,Yuvi,GEA,"['raze', 'jett', 'skye']",362,0.84,180.8,0.80,65%,117.1,0.62,0.24,0.11,0.12,24%,5%
966,Falk,ZETA.AC,"['breach', 'omen', 'kayo']",657,0.84,170.1,0.77,68%,111.7,0.60,0.33,0.06,0.08,36%,10%
967,Interbel,Toxi,"['brimstone', 'sova', 'viper']",231,0.84,173.8,0.79,66%,115.2,0.60,0.31,0.10,0.13,17%,11%
968,N1ER,(+3),"['raze', 'jett', 'reyna']",327,0.84,197.0,0.84,64%,131.6,0.69,0.16,0.15,0.12,26%,16%
969,Maxxyy,LVR,"['astra', 'viper', 'killjoy']",326,0.84,181.8,0.82,68%,124.5,0.63,0.24,0.04,0.10,26%,16%
970,GauRanG,XOGG,"['brimstone', 'phoenix', 'omen']",1017,0.84,166.4,0.75,63%,112.1,0.59,0.23,0.04,0.09,33%,13%
971,Moses,(+1),"['astra', 'harbor', 'brimstone']",206,0.84,169.4,0.76,64%,112.0,0.58,0.30,0.06,0.05,25%,16%
972,RAxBaRos,SDB,"['cypher', 'sova', 'astra']",266,0.84,150.9,0.75,62%,102.2,0.54,0.24,0.05,0.04,23%,19%
973,Hyell,CKE,"['omen', 'reyna', 'fade']",391,0.84,179.1,0.73,65%,121.4,0.59,0.36,0.08,0.08,22%,15%
974,fluffy,ETH,"['jett', 'chamber', 'cypher']",381,0.84,186.0,0.79,60%,126.7,0.64,0.16,0.10,0.13,27%,11%
975,XjuMại,RLF,"['viper', 'kayo', 'cypher']",232,0.84,162.4,0.71,65%,112.7,0.54,0.31,0.05,0.04,25%,15%
976,hikkA,GRY,"['chamber', 'killjoy', 'raze']",3676,0.84,176.0,0.81,67%,116.2,0.61,0.25,0.07,0.08,18%,12%
977,relight,TMM,"['chamber', 'breach', 'cypher']",231,0.83,174.3,0.71,70%,117.2,0.57,0.30,0.06,0.06,24%,9%
978,solo88,Gui,"['chamber', 'viper', 'killjoy']",400,0.83,168.9,0.77,65%,111.4,0.56,0.29,0.08,0.13,24%,6%
979,39beats,Jopa,"['sova', 'raze', 'jett']",408,0.83,164.6,0.74,64%,117.2,0.57,0.20,0.05,0.08,23%,4%
980,viperdemon,Z11,"['cypher', 'phoenix', 'sage']",300,0.83,175.7,0.87,65%,116.7,0.61,0.21,0.05,0.06,25%,28%
981,DRAKENZ,NB,"['cypher', 'omen', 'astra']",230,0.83,186.8,0.83,63%,124.4,0.66,0.16,0.10,0.12,32%,12%
982,Bin,TEAR,"['omen', 'killjoy', 'sova']",240,0.83,165.2,0.71,61%,117.4,0.55,0.29,0.04,0.07,28%,16%
983,Birelta,APAC,"['cypher', 'killjoy', 'viper']",221,0.83,180.6,0.79,66%,122.9,0.60,0.23,0.09,0.10,21%,13%
984,Reality,SP,"['killjoy', 'cypher', 'viper']",1447,0.83,180.1,0.81,64%,121.1,0.61,0.22,0.09,0.12,23%,11%
985,Aeonyx,MEOW,"['killjoy', 'gekko', 'raze']",662,0.83,181.7,0.77,63%,122.1,0.61,0.18,0.07,0.09,25%,10%
986,Yanagi,Balb,"['yoru', 'jett', 'phoenix']",1069,0.83,172.7,0.79,65%,113.7,0.60,0.30,0.11,0.11,20%,11%
987,adl,KNN,"['jett', 'raze']",257,0.83,194.3,0.83,65%,124.2,0.64,0.18,0.19,0.21,15%,7%
988,Skairipa,BLZE,"['jett', 'phoenix', 'raze']",412,0.83,200.6,0.80,65%,133.6,0.70,0.18,0.14,0.15,24%,2%
989,cjsakura,Erit,"['astra', 'viper', 'brimstone']",565,0.83,163.8,0.73,68%,105.8,0.57,0.41,0.04,0.09,26%,9%
990,wAvE,AST,"['viper', 'omen', 'raze']",397,0.83,179.5,0.80,65%,115.3,0.64,0.24,0.09,0.14,31%,8%
991,Squenzer,INFN,"['astra', 'breach', 'viper']",272,0.83,163.5,0.75,65%,107.4,0.58,0.32,0.06,0.08,21%,10%
992,Teddy,IGN,"['killjoy', 'omen', 'raze']",432,0.83,197.8,0.83,67%,132.7,0.69,0.16,0.12,0.16,28%,22%
993,N11,DYG,"['kayo', 'sova', 'viper']",314,0.83,176.7,0.78,62%,119.0,0.61,0.21,0.06,0.11,37%,3%
994,Icarus,AST,"['killjoy', 'brimstone', 'sova']",414,0.83,159.2,0.73,59%,112.1,0.56,0.16,0.06,0.10,30%,11%
995,EdiT999,T69,"['killjoy', 'sova', 'omen']",854,0.83,169.2,0.80,66%,107.5,0.59,0.24,0.05,0.05,19%,9%
996,DominiK,ASTR,"['viper', 'brimstone', 'astra']",1045,0.83,168.8,0.78,66%,110.9,0.59,0.29,0.04,0.07,30%,10%
997,MiYaooo,KUZU,"['killjoy', 'cypher', 'astra']",238,0.83,167.7,0.77,59%,109.7,0.60,0.28,0.05,0.06,20%,11%
998,Solitude,GES,"['astra', 'omen', 'breach']",275,0.83,168.6,0.73,64%,110.6,0.56,0.28,0.07,0.10,23%,16%
999,Tub,DVT,"['jett', 'raze', 'gekko']",1074,0.83,187.3,0.82,66%,128.2,0.65,0.20,0.12,0.16,25%,16%
1000,D1SEASE,S8UL,"['breach', 'cypher', 'viper']",451,0.83,146.7,0.74,65%,93.6,0.53,0.39,0.03,0.08,28%,16%
1001,Hemsyxx,CE,"['viper', 'sova', 'skye']",263,0.83,185.8,0.77,65%,125.7,0.62,0.29,0.08,0.11,29%,15%
1002,pookiewookie123,Slot,"['brimstone', 'omen', 'sova']",403,0.83,177.7,0.78,67%,117.3,0.59,0.29,0.06,0.11,25%,12%
1003,ERRRRA,TMG,"['breach', 'omen', 'brimstone']",823,0.83,176.8,0.97,63%,118.7,0.65,0.21,0.06,0.06,27%,9%
1004,meejaey,60%,"['killjoy', 'viper', 'sova']",379,0.83,186.1,0.81,61%,120.3,0.65,0.16,0.10,0.15,21%,16%
1005,artxsy,MSC,"['killjoy', 'cypher', 'viper']",239,0.83,162.3,0.77,65%,110.3,0.59,0.17,0.09,0.08,17%,13%
1006,BeYours,VYG,"['sage', 'killjoy', 'reyna']",393,0.83,163.0,0.76,65%,108.0,0.59,0.23,0.06,0.09,20%,15%
1007,Lover,(+1),"['astra', 'sova', 'chamber']",210,0.83,151.2,0.78,65%,98.2,0.56,0.20,0.04,0.04,35%,27%
1008,SKwow,(+2),"['reyna', 'jett', 'phoenix']",344,0.83,206.7,0.82,63%,132.2,0.72,0.17,0.15,0.19,20%,10%
1009,Aivy,DIS.E,"['viper', 'jett', 'raze']",525,0.83,197.6,0.84,62%,130.6,0.67,0.18,0.14,0.17,26%,15%
1010,BadmaN,MDL,"['killjoy', 'cypher', 'viper']",2752,0.83,177.1,0.80,64%,117.8,0.61,0.23,0.07,0.10,27%,9%
1011,yay,EG,"['neon', 'skye', 'raze']",282,0.83,194.8,0.85,68%,129.6,0.66,0.16,0.17,0.21,25%,23%
1012,Kev,OF,"['brimstone', 'kayo', 'phoenix']",452,0.82,180.8,0.79,61%,123.1,0.63,0.18,0.10,0.15,22%,4%
1013,falfalfal,BOBA,"['cypher', 'omen', 'killjoy']",2566,0.82,163.3,0.86,66%,102.5,0.59,0.24,0.07,0.09,30%,15%
1014,MERjie,VLTH,"['jett', 'raze', 'astra']",739,0.82,175.5,0.75,66%,115.8,0.59,0.29,0.07,0.12,23%,12%
1015,splashske,237,['jett'],237,0.82,186.4,0.84,63%,126.3,0.67,0.12,0.12,0.20,29%,7%
1016,RXFLEX,RDA,"['jett', 'omen', 'cypher']",510,0.82,167.3,0.72,63%,113.0,0.60,0.17,0.08,0.14,25%,4%
1017,Miyu,NMSS,"['skye', 'breach', 'raze']",300,0.82,191.2,0.82,69%,122.7,0.67,0.26,0.14,0.14,23%,12%
1018,Kawaii,OE,"['sova', 'astra', 'cypher']",422,0.82,148.0,0.72,64%,105.4,0.53,0.28,0.04,0.06,26%,11%
1019,MAIROLLS,NKT,"['cypher', 'skye', 'sage']",337,0.82,173.9,0.76,69%,108.6,0.59,0.31,0.07,0.06,19%,19%
1020,Floatqq,XLG,"['killjoy', 'cypher', 'skye']",966,0.82,185.1,0.88,67%,121.0,0.65,0.21,0.07,0.08,19%,8%
1021,aderrr,(+2),"['sage', 'omen', 'cypher']",218,0.82,180.6,0.74,57%,115.8,0.63,0.19,0.08,0.07,31%,9%
1022,MorningStar,CKE,"['omen', 'jett', 'kayo']",201,0.82,179.1,0.74,62%,119.6,0.61,0.30,0.09,0.09,23%,15%
1023,Jexter,DIS.E,"['killjoy', 'cypher', 'skye']",389,0.82,199.2,0.83,64%,136.3,0.68,0.17,0.14,0.14,25%,14%
1024,lleana,FSC,"['viper', 'raze', 'jett']",725,0.82,196.8,0.82,64%,133.2,0.67,0.20,0.16,0.15,33%,10%
1025,Vizzz,BAAM,"['skye', 'kayo', 'breach']",1001,0.82,179.0,0.78,69%,114.1,0.60,0.39,0.07,0.13,21%,20%
1026,Ri0,RGE,"['sova', 'omen', 'breach']",3897,0.82,162.3,0.74,65%,110.2,0.54,0.29,0.05,0.08,24%,11%
1027,AYRIN,GE,"['viper', 'killjoy', 'harbor']",465,0.82,171.1,0.81,67%,110.6,0.58,0.27,0.06,0.09,20%,16%
1028,Rageee,CKE,"['skye', 'cypher', 'fade']",226,0.82,180.4,0.77,65%,112.2,0.61,0.31,0.04,0.08,31%,9%
1029,ayaNq,GRY,"['jett', 'viper', 'killjoy']",1295,0.82,183.8,0.85,63%,116.4,0.65,0.14,0.11,0.12,23%,9%
1030,WeKa,(+3),"['raze', 'phoenix', 'jett']",667,0.82,189.1,0.81,63%,119.8,0.64,0.19,0.12,0.15,17%,18%
1031,yatoro,ETH,"['raze', 'viper', 'skye']",695,0.82,175.1,0.76,63%,122.0,0.60,0.25,0.07,0.10,25%,11%
1032,Vangz,FRN,"['killjoy', 'jett', 'raze']",300,0.81,176.1,0.73,67%,117.1,0.62,0.20,0.11,0.13,23%,6%
1033,w1zard,NKT,"['sova', 'sage', 'omen']",535,0.81,183.0,0.81,63%,117.1,0.60,0.27,0.07,0.08,20%,14%
1034,Sway,VLTX,"['jett', 'chamber', 'kayo']",1281,0.81,191.3,0.80,64%,123.7,0.64,0.22,0.17,0.20,21%,8%
1035,JN,VL,"['jett', 'sage', 'chamber']",1404,0.81,187.0,0.85,62%,120.7,0.67,0.14,0.14,0.17,23%,9%
1036,JoshF,KOYI,"['astra', 'viper', 'omen']",267,0.81,148.1,0.71,63%,97.5,0.54,0.28,0.04,0.07,27%,16%
1037,AreyouRyu,AEP,"['sage', 'raze', 'skye']",1226,0.81,154.3,0.74,66%,103.2,0.54,0.26,0.05,0.07,20%,15%
1038,weber,(+1),"['kayo', 'skye', 'sova']",355,0.81,168.4,0.79,64%,114.1,0.59,0.30,0.07,0.11,30%,17%
1039,Smth1ng,FEAR,"['killjoy', 'viper']",371,0.81,165.0,0.76,65%,107.1,0.58,0.23,0.04,0.09,18%,5%
1040,Rababz,Hunt,"['kayo', 'skye', 'killjoy']",362,0.81,169.0,0.74,64%,114.4,0.58,0.29,0.05,0.08,27%,19%
1041,nateflix,ZOL,"['killjoy', 'breach', 'chamber']",256,0.81,161.6,0.71,61%,111.1,0.54,0.30,0.06,0.07,20%,9%
1042,tok1o,(+2),"['breach', 'sova', 'deadlock']",257,0.81,156.8,0.74,68%,99.1,0.54,0.35,0.09,0.11,31%,14%
1043,sixelaoen,CLWN,"['breach', 'killjoy', 'omen']",529,0.81,161.9,0.72,61%,108.2,0.56,0.27,0.05,0.08,30%,7%
1044,RiX,277,"['killjoy', 'cypher', 'chamber']",277,0.81,174.6,0.77,60%,121.1,0.60,0.17,0.06,0.08,21%,5%
1045,kilo,YYY,"['brimstone', 'omen', 'jett']",430,0.81,181.5,0.80,57%,121.0,0.63,0.19,0.08,0.07,25%,6%
1046,0n1y,KBG,"['breach', 'omen', 'sage']",508,0.81,176.3,0.72,66%,115.5,0.59,0.25,0.09,0.13,23%,11%
1047,asdf,GRY,"['sova', 'sage', 'kayo']",242,0.81,173.2,0.80,64%,119.8,0.61,0.24,0.08,0.09,27%,4%
1048,Naivejester,Suic,"['raze', 'kayo', 'astra']",342,0.81,175.3,0.77,63%,118.1,0.61,0.18,0.10,0.12,30%,5%
1049,Chateraise,THE.K,"['brimstone', 'viper', 'sova']",354,0.81,164.3,0.73,64%,110.0,0.55,0.29,0.06,0.08,20%,15%
1050,Kasper,TRH,"['sage', 'viper', 'astra']",891,0.81,174.2,0.76,67%,116.0,0.60,0.23,0.06,0.09,27%,10%
1051,Pr1ck,BEWD,"['raze', 'neon', 'jett']",801,0.81,163.0,0.75,65%,109.9,0.57,0.27,0.07,0.11,24%,11%
1052,Yohann,AKO,"['omen', 'viper', 'sage']",1488,0.81,172.0,0.80,69%,110.9,0.59,0.25,0.07,0.09,19%,11%
1053,Wrath,BZE,"['astra', 'omen', 'skye']",711,0.80,167.1,0.71,65%,110.7,0.56,0.32,0.05,0.07,25%,10%
1054,TvirusLuke,TEC,"['jett', 'neon', 'raze']",383,0.80,189.0,0.75,65%,125.4,0.64,0.17,0.16,0.20,27%,19%
1055,NAom,NOM,"['chamber', 'jett', 'breach']",269,0.80,173.3,0.77,65%,113.8,0.65,0.26,0.07,0.12,23%,6%
1056,AimSick,(+3),"['viper', 'omen', 'deadlock']",214,0.80,171.7,0.75,64%,114.2,0.59,0.21,0.06,0.09,28%,8%
1057,skye,RRQA,"['omen', 'brimstone', 'astra']",1402,0.80,157.6,0.74,67%,101.9,0.55,0.33,0.06,0.09,21%,19%
1058,Death01,DYG,"['kayo', 'breach', 'viper']",235,0.80,176.9,0.78,67%,112.6,0.61,0.46,0.08,0.14,26%,10%
1059,Bea2,YYY,"['jett', 'viper', 'sage']",773,0.80,154.7,0.73,66%,100.0,0.54,0.29,0.05,0.09,22%,9%
1060,Noxy,Baby,"['jett', 'skye', 'breach']",751,0.80,191.0,0.80,63%,126.9,0.66,0.17,0.10,0.16,26%,14%
1061,Valentine,X,"['sova', 'chamber', 'fade']",355,0.80,169.3,0.73,63%,111.5,0.57,0.23,0.09,0.08,23%,10%
1062,mks,WT,"['jett', 'breach', 'cypher']",1229,0.80,167.9,0.75,65%,108.0,0.58,0.34,0.10,0.12,26%,11%
1063,khelthuzad,Deat,"['jett', 'neon', 'killjoy']",263,0.80,188.5,0.80,62%,126.0,0.63,0.17,0.09,0.12,20%,9%
1064,Azia,TYR.FE,"['sova', 'brimstone', 'omen']",263,0.80,168.4,0.73,67%,110.4,0.55,0.38,0.06,0.13,21%,30%
1065,CortezZ,AR,"['chamber', 'killjoy', 'jett']",999,0.80,164.3,0.75,63%,108.7,0.58,0.20,0.08,0.10,25%,8%
1066,Asta,ABA,"['sage', 'sova', 'killjoy']",372,0.80,168.8,0.75,66%,113.5,0.60,0.28,0.07,0.08,31%,13%
1067,PadangRice,BIGG.M,"['sage', 'sova', 'brimstone']",443,0.80,170.2,0.70,66%,121.9,0.57,0.25,0.05,0.08,21%,14%
1068,Pain,BW,"['breach', 'cypher', 'astra']",389,0.80,171.1,0.73,62%,112.0,0.56,0.23,0.06,0.06,24%,22%
1069,slash,SHIN,"['jett', 'cypher', 'raze']",799,0.80,186.7,0.77,64%,125.4,0.64,0.20,0.15,0.18,25%,15%
1070,Dyummy,FS.P,"['sova', 'fade', 'kayo']",496,0.80,159.5,0.75,67%,104.9,0.59,0.40,0.06,0.09,26%,6%
1071,Inquisitor,ARC,"['jett', 'raze', 'reyna']",599,0.80,214.2,0.93,67%,132.2,0.75,0.18,0.18,0.20,22%,19%
1072,Mauvaiz,Behi,"['breach', 'skye', 'viper']",276,0.80,155.7,0.69,64%,105.8,0.50,0.39,0.06,0.12,14%,15%
1073,Margiela,CNL,"['sova', 'killjoy', 'cypher']",987,0.80,165.3,0.76,67%,112.4,0.56,0.22,0.05,0.08,17%,16%
1074,Ch1llzZz,TUMT,"['raze', 'jett', 'reyna']",261,0.79,174.7,0.78,66%,118.3,0.62,0.22,0.10,0.13,32%,11%
1075,roud,FA,"['viper', 'omen', 'sova']",344,0.79,162.5,0.75,68%,109.3,0.58,0.36,0.06,0.10,35%,9%
1076,kurfz,ZETA.AC,"['cypher', 'killjoy', 'iso']",243,0.79,161.4,0.74,61%,114.9,0.58,0.19,0.07,0.09,26%,8%
1077,gabo,CW,"['viper', 'cypher', 'raze']",324,0.79,165.0,0.75,60%,114.3,0.59,0.14,0.07,0.09,32%,16%
1078,Drix,SUS,"['phoenix', 'raze', 'omen']",383,0.79,206.2,0.80,62%,129.3,0.69,0.21,0.12,0.15,20%,9%
1079,scaroo,BIGG,"['jett', 'raze', 'neon']",219,0.79,181.1,0.73,65%,117.8,0.58,0.26,0.13,0.14,20%,13%
1080,bnwgiggs,SP,"['sova', 'sage', 'breach']",1134,0.79,168.0,0.73,70%,108.4,0.57,0.40,0.06,0.09,19%,14%
1081,godko,DSP,"['jett', 'cypher', 'sova']",291,0.79,153.1,0.73,64%,100.1,0.53,0.26,0.04,0.08,25%,6%
1082,Titanium,LCR,"['jett', 'sova', 'cypher']",276,0.79,178.4,0.67,62%,113.9,0.56,0.21,0.08,0.07,20%,6%
1083,mANc0,(+2),"['cypher', 'breach', 'raze']",273,0.79,183.1,0.88,64%,118.4,0.63,0.20,0.09,0.09,29%,12%
1084,SataN,(+3),"['omen', 'viper', 'breach']",207,0.79,163.7,0.74,64%,111.5,0.56,0.29,0.04,0.10,30%,7%
1085,Amenhola,INM,"['breach', 'omen', 'reyna']",647,0.79,173.5,0.74,62%,111.6,0.57,0.28,0.08,0.08,15%,9%
1086,parii,(+2),"['breach', 'gekko', 'jett']",315,0.79,185.4,0.79,65%,127.6,0.65,0.16,0.13,0.17,40%,13%
1087,Anyzex,XOXO,"['breach', 'skye', 'kayo']",509,0.79,165.6,0.78,65%,113.0,0.57,0.21,0.09,0.13,28%,13%
1088,Kyojin,MLT,"['reyna', 'raze', 'astra']",424,0.78,174.4,0.73,61%,112.6,0.59,0.20,0.08,0.12,33%,9%
1089,Jrcyy,(+3),"['cypher', 'skye', 'killjoy']",270,0.78,165.3,0.65,61%,111.7,0.53,0.19,0.08,0.07,23%,7%
1090,albus,UNC.DN,"['jett', 'raze', 'kayo']",1648,0.78,167.6,0.74,64%,115.9,0.58,0.23,0.09,0.12,29%,9%
1091,y1hua,RNKK,"['omen', 'viper', 'astra']",275,0.78,157.7,0.75,63%,101.6,0.57,0.26,0.05,0.12,30%,14%
1092,Rhytax,Youn,"['jett', 'raze', 'sage']",245,0.78,199.3,0.75,65%,132.1,0.66,0.20,0.18,0.15,22%,6%
1093,mamumi,(+3),"['skye', 'killjoy', 'raze']",277,0.78,170.8,0.72,61%,113.0,0.57,0.19,0.09,0.13,25%,15%
1094,duke,SE,"['breach', 'sage', 'reyna']",456,0.78,160.0,0.73,63%,106.3,0.58,0.20,0.05,0.09,27%,6%
1095,AzBonn,W,"['killjoy', 'omen', 'fade']",207,0.78,153.9,0.66,69%,99.6,0.52,0.36,0.07,0.07,29%,18%
1096,CruiserGOD,(+4),"['sova', 'killjoy', 'skye']",308,0.78,182.6,0.81,60%,118.7,0.63,0.21,0.11,0.08,22%,8%
1097,VaiByGoD,TP,"['killjoy', 'raze', 'jett']",427,0.78,174.0,0.71,63%,114.0,0.59,0.20,0.11,0.12,17%,2%
1098,ventura,RH,"['breach', 'kayo', 'sage']",305,0.78,167.2,0.72,63%,115.5,0.57,0.26,0.06,0.09,25%,12%
1099,babykiwii,Hype,"['killjoy', 'cypher', 'vyse']",423,0.78,164.6,0.77,61%,113.9,0.57,0.15,0.08,0.09,26%,11%
1100,movi,(+2),"['neon', 'omen', 'jett']",209,0.78,173.2,0.77,63%,113.4,0.61,0.23,0.09,0.19,25%,29%
1101,FLoydQ,AEEC,"['sova', 'sage', 'omen']",588,0.78,153.1,0.73,65%,104.2,0.52,0.27,0.05,0.10,23%,16%
1102,69Shinobu,BAS.K,"['reyna', 'brimstone', 'clove']",323,0.78,164.0,0.64,64%,107.6,0.54,0.38,0.04,0.06,21%,10%
1103,Tr1X,IVY,"['killjoy', 'reyna', 'phoenix']",711,0.77,185.5,0.78,65%,119.0,0.64,0.25,0.10,0.14,25%,19%
1104,HVS,Team,"['skye', 'viper', 'astra']",219,0.77,170.1,0.75,61%,118.0,0.60,0.23,0.06,0.08,27%,11%
1105,Cybell,LES,"['cypher', 'killjoy', 'brimstone']",590,0.77,161.0,0.75,62%,109.3,0.58,0.20,0.06,0.08,27%,6%
1106,Skel,TDN,"['sova', 'killjoy', 'chamber']",548,0.77,172.3,0.71,64%,119.6,0.57,0.28,0.07,0.12,22%,7%
1107,Vixeria,(+3),"['skye', 'sova', 'killjoy']",303,0.77,159.1,0.69,62%,111.1,0.55,0.20,0.05,0.11,30%,12%
1108,LilHieu,BAAM,"['jett', 'neon', 'sova']",436,0.77,187.6,0.75,58%,122.9,0.64,0.18,0.12,0.18,22%,10%
1109,SPINO,(+1),"['killjoy', 'cypher', 'viper']",328,0.77,168.6,0.74,59%,115.0,0.59,0.14,0.05,0.08,19%,15%
1110,DMO2SCARY,(+3),"['phoenix', 'raze', 'jett']",206,0.77,207.4,0.76,67%,131.0,0.67,0.22,0.14,0.14,16%,
1111,Brxndon,T30,"['jett', 'astra', 'omen']",960,0.77,173.3,0.73,64%,111.3,0.59,0.30,0.08,0.13,23%,14%
1112,mea,NXL,"['jett', 'raze', 'reyna']",332,0.77,175.1,0.78,63%,112.2,0.61,0.20,0.08,0.10,25%,8%
1113,mystral,202,"['astra', 'viper', 'omen']",202,0.77,153.2,0.69,62%,103.8,0.53,0.24,0.03,0.07,24%,19%
1114,Stan,OAS.GC,"['sova', 'killjoy', 'sage']",280,0.77,157.1,0.67,66%,103.9,0.51,0.31,0.03,0.06,16%,8%
1115,haiVaan,Team,"['skye', 'breach', 'killjoy']",641,0.77,175.6,0.81,61%,114.0,0.59,0.19,0.07,0.12,26%,9%
1116,Panda,BLZE,"['chamber', 'astra', 'omen']",337,0.77,163.7,0.73,60%,111.4,0.58,0.23,0.08,0.15,27%,20%
1117,blood,LCR,"['reyna', 'cypher', 'sage']",566,0.77,170.8,0.75,67%,110.4,0.60,0.18,0.08,0.08,29%,10%
1118,Marjes,Ghos,"['cypher', 'viper', 'kayo']",1310,0.77,145.1,0.71,67%,92.8,0.50,0.30,0.06,0.07,25%,12%
1119,MaxxyBoyy,(+1),"['viper', 'omen', 'skye']",260,0.77,159.8,0.71,69%,108.2,0.54,0.32,0.05,0.08,23%,9%
1120,veekay,Devi,"['omen', 'viper', 'breach']",302,0.77,154.7,0.72,67%,102.3,0.55,0.26,0.08,0.09,19%,16%
1121,MAREK,(+3),"['omen', 'brimstone', 'breach']",299,0.77,141.7,0.67,65%,93.3,0.50,0.41,0.04,0.12,20%,9%
1122,MAX,ROG,"['breach', 'skye', 'kayo']",297,0.77,148.3,0.66,66%,100.8,0.51,0.26,0.07,0.08,29%,10%
1123,Jivix,p5,"['raze', 'skye', 'sova']",774,0.77,171.5,0.73,62%,114.2,0.59,0.21,0.07,0.12,27%,8%
1124,dem0n,SNK,"['viper', 'sage', 'omen']",298,0.77,159.1,0.68,64%,106.6,0.54,0.34,0.06,0.11,30%,13%
1125,Yoyo,TYL,"['jett', 'chamber', 'sage']",299,0.76,191.1,0.75,58%,125.5,0.64,0.16,0.13,0.17,19%,14%
1126,BeasT,SNK,"['breach', 'killjoy', 'viper']",903,0.76,169.1,0.70,61%,115.3,0.57,0.19,0.08,0.13,26%,11%
1127,MUSAB,MYS,"['sage', 'jett', 'skye']",629,0.76,169.7,0.76,63%,111.2,0.59,0.20,0.12,0.10,26%,7%
1128,syd89,(+3),"['omen', 'brimstone', 'kayo']",348,0.76,145.4,0.65,65%,97.9,0.51,0.36,0.05,0.06,31%,15%
1129,shouta,3T,"['omen', 'raze', 'sova']",343,0.76,162.5,0.69,64%,111.7,0.53,0.28,0.03,0.07,14%,13%
1130,Kong,2K,"['kayo', 'sova', 'sage']",247,0.76,172.7,0.70,60%,113.8,0.58,0.29,0.05,0.11,21%,9%
1131,AEZ,(+2),"['omen', 'reyna', 'astra']",417,0.76,157.4,0.70,61%,103.3,0.56,0.17,0.06,0.11,25%,10%
1132,danKey,(+1),"['kayo', 'raze', 'reyna']",204,0.76,189.0,0.75,59%,128.1,0.63,0.21,0.08,0.13,19%,6%
1133,kxtharsis,Wome,"['omen', 'sage', 'killjoy']",403,0.76,163.3,0.66,63%,105.6,0.54,0.37,0.05,0.10,16%,16%
1134,Mojo,RGE,"['omen', 'sage', 'gekko']",1256,0.76,149.4,0.68,64%,97.0,0.51,0.36,0.06,0.09,20%,15%
1135,RelliK,WS,"['cypher', 'astra', 'skye']",1311,0.76,162.5,0.74,61%,108.6,0.57,0.17,0.06,0.09,29%,10%
1136,eddshot,(+3),"['killjoy', 'phoenix', 'reyna']",205,0.76,169.5,0.77,65%,111.1,0.61,0.15,0.06,0.09,19%,11%
1137,Ronnie,MEAP,"['killjoy', 'sage', 'cypher']",230,0.76,151.5,0.66,60%,101.1,0.52,0.34,0.04,0.07,16%,6%
1138,n0va,VIC,"['sova', 'killjoy', 'breach']",264,0.76,150.5,0.61,60%,107.8,0.48,0.23,0.03,0.05,23%,8%
1139,EARTHY,BNC,"['fade', 'omen', 'breach']",668,0.76,150.5,0.64,65%,99.1,0.49,0.40,0.05,0.09,20%,10%
1140,dalillne,(+1),"['omen', 'reyna', 'killjoy']",228,0.76,194.1,0.83,58%,122.2,0.71,0.17,0.12,0.23,21%,6%
1141,eur,AVN,"['omen', 'clove', 'viper']",203,0.75,166.3,0.68,64%,109.3,0.57,0.34,0.05,0.11,28%,3%
1142,bullseyE,OF,"['raze', 'viper', 'skye']",271,0.75,163.1,0.72,61%,109.0,0.58,0.13,0.13,0.14,22%,20%
1143,f1redup,322,"['jett', 'sage', 'viper']",322,0.75,166.8,0.72,60%,104.1,0.57,0.14,0.08,0.10,24%,9%
1144,cbbk,FS,"['viper', 'breach', 'kayo']",214,0.75,150.9,0.68,67%,96.3,0.49,0.33,0.07,0.09,21%,15%
1145,germsg,(+1),"['omen', 'brimstone', 'sova']",361,0.75,163.0,0.73,62%,97.5,0.56,0.18,0.05,0.12,16%,13%
1146,HoKoX,RDA,"['sova', 'neon', 'killjoy']",293,0.75,154.9,0.60,56%,107.6,0.49,0.19,0.05,0.08,20%,9%
1147,Laww,GES,"['jett', 'fade', 'neon']",211,0.75,187.5,0.76,62%,118.9,0.65,0.14,0.16,0.19,33%,
1148,ruu,ARF.S,"['viper', 'raze', 'cypher']",269,0.75,160.9,0.68,64%,107.1,0.53,0.22,0.04,0.09,18%,11%
1149,Saivon,FTR,"['sova', 'fade', 'kayo']",233,0.75,165.2,0.68,66%,114.1,0.56,0.24,0.06,0.06,23%,8%
1150,Worship,APH,"['breach', 'sage', 'killjoy']",391,0.75,152.5,0.64,66%,101.3,0.50,0.40,0.04,0.09,19%,11%
1151,NamGoku,CKE,"['reyna', 'jett', 'raze']",385,0.75,180.2,0.72,58%,123.0,0.62,0.17,0.14,0.15,29%,13%
