key ,player,org,agents,rounds_played,rating,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage
5346,apple,Arch,"{'killjoy', 'omen', 'brimstone'}",325,0.86,172.5,0.77,66,117.8,0.59,0.23,0.06,0.06,34,12
5347,bladee,uOtt,"{'sage', 'chamber', 'kayo'}",479,0.86,170.5,0.79,68,112.2,0.59,0.41,0.04,0.09,23,21
5348,allegedlyalexa,TK,"{'raze', 'reyna', 'chamber'}",251,0.86,169.9,0.78,67,113.8,0.60,0.37,0.06,0.10,15,18
5349,YellowFISH,(+8),"{'killjoy', 'viper', 'reyna'}",1185,0.86,185.6,0.82,66,123.0,0.63,0.28,0.09,0.12,24,11
5350,Naomi,QoR.GC,"{'killjoy', 'skye', 'cypher'}",1777,0.86,177.3,0.81,64,117.5,0.60,0.18,0.06,0.07,21,10
5351,Dubbin,Stas,"{'breach', 'sova', 'sage'}",1354,0.86,171.3,0.76,67,117.3,0.56,0.35,0.06,0.09,20,9
5352,Gonchz,CHV,"{'jett', 'kayo', 'omen'}",1457,0.86,194.6,0.85,63,130.4,0.68,0.15,0.13,0.16,28,16
5353,HILTON,T1A,"{'sova', 'breach', 'astra'}",858,0.86,177.9,0.73,65,119.0,0.58,0.34,0.07,0.10,25,8
5354,Tbite,Lion,"{'kayo', 'astra', 'omen'}",302,0.86,181.3,0.80,64,125.2,0.65,0.25,0.05,0.10,29,13
5355,kyu,HEHE,"{'killjoy', 'sova', 'chamber'}",411,0.86,183.7,0.83,63,112.6,0.67,0.21,0.07,0.09,43,9
5356,simba,IU,"{'chamber', 'jett', 'raze'}",589,0.86,190.2,0.84,66,122.7,0.67,0.13,0.13,0.12,26,9
5357,Kayleigh,Roul,"{'sova', 'skye', 'cypher'}",241,0.86,174.9,0.85,61,114.8,0.65,0.16,0.06,0.10,32,22
5358,wiLLzki,AI,"{'sova', 'skye', 'breach'}",819,0.86,175.7,0.81,68,118.3,0.59,0.27,0.07,0.11,24,10
5359,Angel,CAT,"{'killjoy', 'breach', 'skye'}",1624,0.86,162.4,0.78,67,106.2,0.57,0.31,0.06,0.08,31,13
5360,alecxndr,(+6),"{'harbor', 'brimstone', 'omen'}",270,0.86,191.8,0.75,63,129.0,0.64,0.23,0.13,0.14,23,10
5361,dre,TLP,"{'astra', 'sage', 'skye'}",1269,0.86,170.3,0.75,67,116.3,0.58,0.34,0.06,0.08,33,15
5362,Kamiunist,Thri,"{'jett', 'skye', 'chamber'}",1071,0.86,199.3,0.86,65,129.9,0.68,0.27,0.10,0.14,21,13
5363,alimonstr,COL,"{'viper', 'astra', 'reyna'}",739,0.86,170.6,0.81,68,115.6,0.60,0.28,0.07,0.11,31,16
5364,habibti,MESO,"{'breach', 'sova', 'chamber'}",2367,0.86,188.6,0.83,65,127.2,0.65,0.26,0.09,0.12,28,11
5365,Maddie,FaZe,"{'jett', 'sage', 'phoenix'}",2028,0.86,193.3,0.83,69,127.2,0.66,0.28,0.09,0.13,25,13
5366,wrong,VTL,"{'viper', 'killjoy', 'chamber'}",1496,0.86,180.2,0.81,65,120.6,0.62,0.25,0.07,0.10,22,9
5367,BRANTED,EG,"{'raze', 'reyna', 'omen'}",2816,0.86,170.8,0.83,69,111.2,0.60,0.27,0.06,0.08,26,15
5368,hyun,Fore,"{'raze', 'reyna', 'breach'}",1308,0.86,182.5,0.81,67,120.5,0.62,0.24,0.09,0.11,22,8
5369,cloudzzy,YDZ.GC,"{'skye', 'breach', 'kayo'}",692,0.86,160.4,0.76,64,107.3,0.57,0.32,0.06,0.09,22,8
5370,Cheesyace,TM,"{'cypher', 'killjoy', 'omen'}",390,0.86,191.0,0.83,61,122.8,0.64,0.15,0.12,0.13,24,4
5371,ryann,GHST,"{'omen', 'brimstone', 'cypher'}",2809,0.86,169.1,0.85,71,110.9,0.60,0.29,0.08,0.09,27,17
5372,LeahPanda,Wild,"{'sova', 'breach', 'killjoy'}",2703,0.86,168.9,0.79,69,111.9,0.57,0.33,0.05,0.07,16,13
5373,r3p,ex-R5,"{'killjoy', 'cypher', 'sage'}",934,0.86,182.1,0.83,65,119.4,0.63,0.21,0.06,0.08,23,13
5374,IceyKL,RU,"{'viper', 'breach', 'sova'}",1561,0.86,186.0,0.83,65,123.7,0.66,0.24,0.12,0.14,28,11
5375,Hunter,EMP,"{'chamber', 'breach', 'kayo'}",1009,0.86,175.4,0.81,66,114.4,0.60,0.21,0.07,0.08,25,4
5376,Drago,BKR,"{'killjoy', 'skye', 'kayo'}",1191,0.86,171.7,0.81,65,113.3,0.62,0.27,0.06,0.07,24,14
5377,FROG,(+2),"{'omen', 'astra', 'viper'}",224,0.86,173.4,0.79,64,107.5,0.60,0.24,0.04,0.08,25,14
5378,Exotic,Valo,"{'viper', 'killjoy', 'cypher'}",850,0.86,180.5,0.78,61,121.7,0.61,0.20,0.08,0.10,25,12
5379,Kcep,Boom,"{'astra', 'viper', 'killjoy'}",2075,0.86,176.6,0.81,67,116.8,0.61,0.28,0.08,0.09,25,13
5380,Blueming,(+1),"{'omen', 'harbor', 'killjoy'}",432,0.86,171.6,0.81,67,113.5,0.60,0.34,0.05,0.08,27,6
5381,Wicked,50PF,"{'jett', 'raze', 'viper'}",1450,0.86,206.9,0.85,64,139.8,0.71,0.18,0.14,0.18,29,13
5382,dino,(+12),"{'viper', 'jett', 'raze'}",659,0.86,185.7,0.80,66,123.9,0.65,0.23,0.07,0.10,24,4
5383,floppy,C9,"{'omen', 'astra', 'viper'}",473,0.86,164.7,0.83,69,102.9,0.59,0.26,0.06,0.08,25,15
5384,phoon,call,"{'killjoy', 'viper', 'cypher'}",2148,0.86,173.6,0.77,68,113.7,0.59,0.32,0.06,0.09,20,13
5385,JKronic,Cumb,"{'killjoy', 'kayo', 'fade'}",865,0.86,175.4,0.81,67,115.9,0.61,0.25,0.06,0.08,25,6
5386,Kestrel,Sove,"{'jett', 'sova', 'fade'}",943,0.86,178.3,0.77,63,118.7,0.62,0.23,0.10,0.09,26,8
5387,Aniemal,Wild,"{'sage', 'killjoy', 'cypher'}",4083,0.86,181.8,0.83,67,122.8,0.63,0.24,0.07,0.10,21,16
5388,Devine,YDZ.I,"{'jett', 'skye', 'raze'}",371,0.86,188.3,0.77,65,124.1,0.63,0.27,0.12,0.13,25,15
5389,Kero,YDZ.B,"{'killjoy', 'skye', 'breach'}",477,0.86,176.7,0.80,64,115.2,0.62,0.20,0.07,0.07,23,9
5390,KOLER,MRC,"{'brimstone', 'cypher', 'omen'}",4123,0.86,192.7,0.88,66,122.8,0.67,0.20,0.11,0.12,29,12
5391,5ku,KFC,"{'jett', 'raze', 'yoru'}",496,0.86,188.0,0.84,62,126.0,0.66,0.13,0.11,0.16,23,23
5392,EccentriK,YFP,"{'raze', 'reyna', 'jett'}",721,0.86,184.2,0.80,66,120.8,0.63,0.23,0.12,0.13,21,10
5393,Boltzy,WVU,"{'sova', 'killjoy', 'astra'}",1934,0.85,184.7,0.81,65,122.7,0.63,0.25,0.09,0.11,29,12
5394,Mazza,TLP,"{'sova', 'jett', 'skye'}",206,0.85,174.8,0.75,60,121.0,0.59,0.28,0.06,0.07,26,8
5395,Nabi,CCG,"{'omen', 'sova', 'skye'}",354,0.85,196.7,0.76,67,128.2,0.64,0.32,0.06,0.12,24,9
5396,wooo,(+4),"{'yoru', 'reyna', 'sova'}",377,0.85,204.1,0.87,66,135.8,0.69,0.20,0.12,0.19,23,13
5397,Spooky,PRS.X,"{'cypher', 'killjoy', 'raze'}",650,0.85,166.4,0.80,61,114.6,0.60,0.17,0.07,0.09,28,11
5398,ricky,Empi,"{'sova', 'fade', 'clove'}",482,0.85,185.4,0.75,65,127.1,0.63,0.23,0.08,0.10,36,7
5399,Night,NA,"{'brimstone', 'omen', 'killjoy'}",1351,0.85,166.4,0.75,66,112.0,0.56,0.31,0.06,0.08,20,11
5400,b0ssy,C9A,"{'phoenix', 'reyna', 'raze'}",3768,0.85,200.2,0.86,67,128.8,0.67,0.26,0.13,0.17,23,13
5401,Rui,TR,"{'killjoy', 'sage', 'sova'}",659,0.85,183.3,0.83,61,119.5,0.66,0.21,0.11,0.15,30,14
5402,Lauder,Goth,"{'skye', 'fade', 'sova'}",285,0.85,178.5,0.82,71,117.3,0.63,0.21,0.06,0.08,27,9
5403,vyx,YDZ,"{'kayo', 'neon', 'jett'}",285,0.85,210.9,0.86,66,140.7,0.74,0.16,0.18,0.19,26,
5404,Rereiana,(+6),"{'omen', 'viper', 'killjoy'}",777,0.85,183.7,0.78,64,125.0,0.63,0.22,0.06,0.09,28,7
5405,CANADIAN,SCC,"{'astra', 'sova', 'jett'}",539,0.85,195.9,0.84,63,131.1,0.69,0.18,0.18,0.18,25,13
5406,Bugz,Akro,"{'killjoy', 'cypher', 'raze'}",333,0.85,159.9,0.75,68,106.7,0.56,0.38,0.05,0.07,26,4
5407,Scroll,TLP,"{'jett', 'chamber', 'raze'}",1242,0.85,197.5,0.85,64,130.3,0.69,0.16,0.14,0.18,24,14
5408,WorldRise,Lion,"{'jett', 'chamber', 'sage'}",779,0.85,196.4,0.84,64,131.1,0.68,0.18,0.10,0.14,23,8
5409,thai,AME,"{'astra', 'chamber', 'killjoy'}",508,0.85,184.2,0.77,65,119.8,0.59,0.31,0.08,0.09,21,12
5410,Kayros,TACO,"{'killjoy', 'breach', 'phoenix'}",2488,0.85,179.1,0.79,64,123.2,0.60,0.27,0.07,0.10,26,12
5411,m0narcS,INFX,"{'omen', 'brimstone', 'viper'}",383,0.85,167.7,0.81,68,112.1,0.60,0.27,0.05,0.09,28,23
5412,Sujbubby,(+2),"{'brimstone', 'omen', 'viper'}",278,0.85,176.9,0.76,63,122.2,0.62,0.44,0.08,0.17,20,9
5413,fraggleton,Tuff,"{'brimstone', 'omen', 'killjoy'}",3187,0.85,171.6,0.79,66,113.8,0.59,0.27,0.05,0.08,26,13
5414,Furzaan,FIU,"{'raze', 'reyna', 'fade'}",876,0.85,169.0,0.82,68,110.9,0.60,0.36,0.08,0.12,27,14
5415,Ev0,CC,"{'killjoy', 'jett', 'neon'}",755,0.85,173.7,0.77,64,118.3,0.60,0.31,0.06,0.09,25,13
5416,aui,Swa,"{'astra', 'viper', 'omen'}",302,0.85,188.1,0.79,63,122.0,0.66,0.27,0.06,0.09,30,10
5417,Dragon,zL,"{'raze', 'jett', 'skye'}",613,0.85,204.0,0.86,62,135.2,0.71,0.19,0.15,0.19,29,5
5418,Dopai,DM,"{'phoenix', 'raze', 'kayo'}",2221,0.85,181.8,0.79,67,118.7,0.61,0.35,0.09,0.12,21,10
5419,MungusTheGiant,RE,"{'sova', 'viper', 'fade'}",504,0.85,175.4,0.78,66,114.0,0.59,0.31,0.07,0.09,24,13
5420,Carbyn,Ente,"{'killjoy', 'breach', 'sova'}",1211,0.85,179.4,0.75,63,121.6,0.59,0.27,0.06,0.08,23,8
5421,wraith,Kowa,"{'raze', 'jett', 'sova'}",1416,0.85,175.1,0.81,67,116.6,0.61,0.28,0.05,0.06,24,12
5422,Delight,GODS,"{'sova', 'viper', 'sage'}",369,0.85,177.6,0.76,65,123.4,0.57,0.31,0.06,0.10,19,12
5423,fwlo,(+1),"{'reyna', 'sova', 'viper'}",221,0.85,192.0,0.82,67,125.6,0.65,0.29,0.09,0.14,21,10
5424,Magowi,H34D,"{'phoenix', 'fade', 'skye'}",304,0.85,169.7,0.78,65,110.2,0.59,0.25,0.08,0.06,19,16
5425,dedmos,EVX,"{'fade', 'viper', 'kayo'}",1091,0.85,176.1,0.79,68,117.4,0.61,0.31,0.06,0.09,27,14
5426,Skypoof,Orla,"{'skye', 'kayo', 'jett'}",432,0.85,176.2,0.78,66,117.5,0.63,0.31,0.09,0.09,29,15
5427,ORCA,F5,"{'jett', 'killjoy', 'sova'}",599,0.85,182.0,0.79,66,120.3,0.63,0.24,0.09,0.12,29,7
5428,frost,DG,"{'breach', 'skye', 'sova'}",398,0.85,172.6,0.82,71,110.7,0.61,0.36,0.07,0.06,21,8
5429,nAvarro,Gekk,"{'kayo', 'fade', 'sova'}",404,0.85,164.0,0.75,65,114.8,0.56,0.26,0.03,0.05,31,11
5430,BEAST,New,"{'kayo', 'reyna', 'astra'}",236,0.85,167.0,0.78,63,112.4,0.59,0.26,0.06,0.07,27,10
5431,rivfps,(+3),"{'killjoy', 'cypher', 'vyse'}",524,0.85,178.5,0.83,60,117.1,0.66,0.20,0.07,0.11,33,16
5432,kacper,Eter,"{'cypher', 'killjoy', 'iso'}",550,0.85,164.8,0.80,63,112.3,0.59,0.18,0.07,0.07,32,13
5433,khoi,50PF,"{'sova', 'breach', 'fade'}",506,0.85,178.3,0.73,69,116.4,0.58,0.43,0.07,0.09,12,14
5434,abcdefu,288,{'omen'},288,0.85,183.6,0.82,64,120.5,0.64,0.27,0.06,0.07,24,16
5435,nmutuA,HAKI,"{'killjoy', 'sova', 'sage'}",2683,0.85,165.2,0.79,67,110.8,0.57,0.28,0.05,0.08,30,12
5436,Frosty,PK.A,"{'phoenix', 'raze', 'sage'}",5168,0.85,186.3,0.86,66,123.8,0.65,0.18,0.13,0.16,31,15
5437,koupert,NS,"{'killjoy', 'cypher', 'skye'}",328,0.85,195.0,0.85,65,120.7,0.68,0.24,0.11,0.11,24,6
5438,chloe,MSF,"{'sage', 'jett', 'cypher'}",848,0.85,189.9,0.83,64,124.7,0.67,0.17,0.13,0.15,22,8
5439,shroud,SEN,"{'omen', 'viper', 'astra'}",226,0.85,164.2,0.73,68,105.1,0.53,0.37,0.07,0.08,33,10
5440,Kazuto,The,"{'killjoy', 'harbor', 'neon'}",379,0.85,217.8,0.80,58,146.0,0.71,0.18,0.16,0.18,28,23
5441,bobakai2,215,"{'neon', 'jett', 'reyna'}",215,0.85,198.1,0.82,60,131.7,0.67,0.20,0.10,0.17,25,20
5442,Stolas,TNX,"{'sova', 'cypher', 'omen'}",398,0.85,181.3,0.78,65,126.6,0.62,0.27,0.08,0.14,26,13
5443,Neo,257,{'killjoy'},257,0.85,172.5,0.87,67,116.8,0.63,0.12,0.06,0.10,17,15
5444,boga,646,"{'raze', 'jett', 'neon'}",646,0.85,203.5,0.88,63,136.1,0.71,0.17,0.21,0.18,32,15
5445,oktina,CR,"{'raze', 'sage', 'astra'}",482,0.85,169.5,0.76,67,111.8,0.59,0.35,0.07,0.09,24,24
5446,Juice,DXG,"{'jett', 'raze', 'neon'}",754,0.84,198.6,0.85,63,130.8,0.70,0.18,0.17,0.20,25,17
5447,Casual,Scrub,"{'sova', 'astra', 'omen'}",725,0.84,175.4,0.75,66,116.1,0.59,0.36,0.05,0.10,26,12
5448,MattyIce,Cumb,"{'chamber', 'cypher', 'killjoy'}",1711,0.84,203.0,0.81,62,137.0,0.68,0.20,0.14,0.18,28,8
5449,Burton,EvHz,"{'sova', 'viper', 'breach'}",300,0.84,166.9,0.73,65,113.9,0.56,0.24,0.04,0.05,18,14
5450,Crown,Zeni,"{'viper', 'astra', 'chamber'}",299,0.84,169.8,0.72,58,114.7,0.58,0.29,0.07,0.07,19,7
5451,Austeeno,Bamb,"{'viper', 'omen', 'brimstone'}",800,0.84,159.8,0.76,70,100.6,0.55,0.37,0.04,0.08,16,13
5452,vital,(+3),"{'jett', 'omen', 'sova'}",212,0.84,170.7,0.70,67,109.7,0.55,0.23,0.06,0.07,32,14
5453,Thund3r0us,Hype,"{'brimstone', 'viper', 'omen'}",204,0.84,165.5,0.72,56,111.0,0.58,0.28,0.06,0.10,19,11
5454,GR1MM,Roch,"{'raze', 'sage', 'skye'}",822,0.84,179.9,0.79,64,119.1,0.62,0.26,0.06,0.09,25,9
5455,Casperr,SCC.A,"{'sova', 'cypher', 'kayo'}",232,0.84,173.1,0.73,55,116.5,0.55,0.26,0.08,0.09,20,5
5456,solution,FUE,"{'omen', 'astra', 'raze'}",203,0.84,169.5,0.86,68,115.3,0.65,0.15,0.09,0.08,39,27
5457,AGO,Temp,"{'sova', 'omen', 'astra'}",739,0.84,169.2,0.74,66,113.8,0.59,0.30,0.05,0.08,26,11
5458,Xmj,VIVI,"{'killjoy', 'viper', 'deadlock'}",617,0.84,185.8,0.80,61,122.4,0.65,0.18,0.08,0.12,29,8
5459,Showtime,Rise,"{'raze', 'jett', 'sova'}",1190,0.84,194.7,0.93,68,122.6,0.68,0.17,0.15,0.14,15,9
5460,dizzy,DZY,"{'skye', 'breach', 'kayo'}",210,0.84,164.8,0.80,68,111.8,0.58,0.34,0.06,0.08,22,14
5461,Kmlord,YDZ.M,"{'breach', 'sova', 'fade'}",1026,0.84,170.5,0.74,67,112.9,0.58,0.34,0.07,0.07,21,11
5462,Huga,AI,"{'jett', 'sova', 'killjoy'}",744,0.84,185.6,0.77,62,126.1,0.64,0.27,0.09,0.11,25,9
5463,SHNOZERBULLDOZER,(+8),"{'sova', 'reyna', 'brimstone'}",515,0.84,185.6,0.79,65,118.3,0.65,0.21,0.10,0.13,26,12
5464,aria,TDY,"{'viper', 'astra', 'brimstone'}",1356,0.84,180.2,0.78,66,118.7,0.62,0.32,0.10,0.13,25,8
5465,AR5,TI,"{'omen', 'jett', 'phoenix'}",267,0.84,185.7,0.81,59,111.3,0.66,0.12,0.10,0.11,20,15
5466,RAY,OF,"{'reyna', 'killjoy', 'clove'}",361,0.84,194.4,0.87,62,130.6,0.68,0.16,0.12,0.17,35,5
5467,Berghy,HBOX,"{'sage', 'sova', 'cypher'}",2329,0.84,171.5,0.79,69,109.0,0.59,0.25,0.06,0.08,21,13
5468,FiNESSE,NRG,"{'cypher', 'phoenix', 'killjoy'}",8698,0.84,170.8,0.84,69,113.4,0.58,0.27,0.07,0.08,20,11
5469,kingston,RESO,"{'cypher', 'sage', 'killjoy'}",1975,0.84,177.9,0.81,66,115.3,0.62,0.27,0.09,0.12,21,9
5470,nova,YDZ.GC,"{'raze', 'yoru', 'neon'}",575,0.84,189.4,0.83,63,119.0,0.66,0.20,0.14,0.19,31,12
5471,Car,INFX,"{'jett', 'raze', 'skye'}",469,0.84,177.6,0.80,62,122.8,0.63,0.14,0.07,0.06,30,8
5472,Ducky,Argo,"{'kayo', 'breach', 'sova'}",694,0.84,175.5,0.76,66,121.7,0.59,0.26,0.07,0.08,23,12
5473,note,Eter,"{'breach', 'gekko', 'viper'}",247,0.84,172.3,0.81,66,115.0,0.60,0.29,0.04,0.08,30,15
5474,Keta,YDZ.B,"{'skye', 'chamber', 'kayo'}",1294,0.84,179.5,0.76,65,121.2,0.61,0.33,0.08,0.09,25,11
5475,Hoppin,ZMM.B,"{'brimstone', 'omen', 'breach'}",1071,0.84,175.2,0.77,62,113.4,0.60,0.23,0.10,0.15,23,20
5476,Invy,Elat,"{'omen', 'breach', 'harbor'}",321,0.84,167.2,0.70,66,112.0,0.57,0.32,0.06,0.08,32,13
5477,gh0st,Actu,"{'reyna', 'cypher', 'sova'}",288,0.84,172.2,0.71,65,124.7,0.58,0.25,0.11,0.15,24,13
5478,Ricey,UVA,"{'jett', 'raze', 'sova'}",255,0.84,172.5,0.85,68,111.7,0.64,0.16,0.11,0.09,28,17
5479,cutefatboy,NOX,"{'cypher', 'omen', 'sova'}",1892,0.84,178.8,0.82,67,115.6,0.62,0.27,0.07,0.11,27,12
5480,pretty,RE,"{'raze', 'skye', 'sage'}",895,0.84,180.5,0.80,65,119.9,0.62,0.26,0.09,0.12,26,7
5481,Raincoat,(+10),"{'reyna', 'raze', 'deadlock'}",654,0.84,182.7,0.76,63,124.1,0.63,0.20,0.09,0.09,31,5
5482,starly,TLP,"{'cypher', 'killjoy', 'sage'}",1921,0.84,173.6,0.78,66,117.5,0.60,0.22,0.08,0.09,23,8
5483,cait,BRK.GC,"{'sova', 'fade', 'viper'}",976,0.84,160.6,0.72,68,108.0,0.53,0.35,0.05,0.05,18,11
5484,Allan,TLP,"{'astra', 'brimstone', 'omen'}",1498,0.84,182.5,0.78,63,120.7,0.61,0.28,0.07,0.10,29,14
5485,Sushi,SCC.A,"{'fade', 'sage', 'neon'}",955,0.84,174.1,0.81,70,114.0,0.60,0.29,0.10,0.12,20,9
5486,SillyShadow,(+1),"{'omen', 'sage', 'viper'}",248,0.84,175.5,0.79,67,113.6,0.61,0.27,0.06,0.09,25,13
5487,Mason143,Keis,"{'harbor', 'raze', 'yoru'}",850,0.84,179.4,0.79,64,119.9,0.62,0.24,0.09,0.12,30,12
5488,Stalker,Lion,"{'breach', 'sova', 'skye'}",334,0.84,174.4,0.74,67,119.5,0.60,0.25,0.05,0.07,30,9
5489,jjjoshy,AxS,"{'killjoy', 'cypher', 'chamber'}",1158,0.84,171.4,0.79,65,115.7,0.60,0.16,0.06,0.08,28,14
5490,Neprix,ROO,"{'omen', 'astra', 'viper'}",1417,0.84,171.0,0.77,68,112.5,0.59,0.30,0.06,0.09,26,8
5491,Stunny,Yonk,"{'sage', 'omen', 'viper'}",476,0.84,165.6,0.74,68,111.2,0.56,0.34,0.05,0.07,24,10
5492,distorted,Wind,"{'omen', 'breach', 'kayo'}",633,0.84,170.1,0.78,63,113.4,0.59,0.25,0.06,0.11,25,17
5493,pauLy,CN,"{'sova', 'reyna'}",668,0.84,201.3,0.87,68,131.4,0.66,0.33,0.09,0.10,20,13
5494,nanno,AxA,"{'jett', 'chamber', 'killjoy'}",505,0.84,184.2,0.83,61,121.8,0.65,0.15,0.08,0.08,31,6
5495,asuya,Gett,"{'jett', 'reyna', 'omen'}",229,0.84,186.4,0.78,63,126.2,0.64,0.26,0.09,0.15,26,8
5496,Rejante,Cone,"{'killjoy', 'sage', 'cypher'}",1230,0.84,181.4,0.81,65,120.7,0.63,0.23,0.06,0.07,18,11
5497,DARRIN,Tras,"{'jett', 'raze', 'kayo'}",409,0.84,192.5,0.87,65,126.4,0.68,0.15,0.14,0.14,27,19
5498,predsu,CC,"{'reyna', 'kayo', 'skye'}",630,0.83,189.1,0.82,65,124.3,0.66,0.18,0.13,0.17,25,5
5499,ellzzihsoJ,(+4),"{'neon', 'kayo', 'skye'}",388,0.83,155.0,0.75,71,104.4,0.54,0.36,0.06,0.09,29,13
5500,Terrell,MOBAP,"{'killjoy', 'vyse', 'cypher'}",489,0.83,164.5,0.82,66,109.1,0.61,0.17,0.07,0.10,29,16
5501,Zignaw,TAMU,"{'breach', 'viper', 'kayo'}",209,0.83,169.8,0.69,68,110.5,0.57,0.39,0.08,0.07,22,4
5502,Simulate,PG,"{'jett', 'raze', 'neon'}",575,0.83,173.6,0.76,66,115.2,0.60,0.27,0.07,0.09,33,13
5503,Aaron,Boom,"{'sova', 'fade', 'skye'}",846,0.83,155.4,0.73,66,107.4,0.55,0.31,0.05,0.06,30,10
5504,avien,CVU,"{'viper', 'killjoy', 'sova'}",458,0.83,175.8,0.74,62,121.6,0.60,0.25,0.09,0.14,26,11
5505,S1ay3rr,SFU,"{'jett', 'raze', 'kayo'}",1381,0.83,209.1,0.83,67,134.9,0.70,0.22,0.17,0.18,21,11
5506,E11ie,Skyl,"{'omen', 'raze', 'jett'}",659,0.83,184.4,0.81,63,124.1,0.64,0.20,0.13,0.15,23,15
5507,wubby,TOR,"{'phoenix', 'reyna', 'sova'}",691,0.83,183.3,0.79,66,123.8,0.60,0.24,0.10,0.11,24,6
5508,Henry,Team,"{'fade', 'astra', 'omen'}",734,0.83,168.6,0.75,68,114.7,0.59,0.30,0.06,0.07,24,8
5509,winter,Soli,"{'jett', 'cypher', 'killjoy'}",311,0.83,171.9,0.81,64,119.0,0.62,0.14,0.10,0.06,21,9
5510,FRIZZY,TI,"{'reyna', 'jett', 'brimstone'}",289,0.83,162.6,0.74,65,114.1,0.55,0.26,0.06,0.13,23,15
5511,alpine,OTSU,"{'chamber', 'kayo', 'viper'}",438,0.83,169.2,0.79,58,114.3,0.62,0.15,0.11,0.12,30,16
5512,Astrid,YCHT,"{'fade', 'harbor', 'sova'}",247,0.83,186.4,0.81,64,119.7,0.64,0.21,0.11,0.11,26,14
5513,pugstar,Reve,"{'jett', 'raze', 'skye'}",854,0.83,190.9,0.80,66,126.5,0.65,0.25,0.11,0.11,20,10
5514,Hope,(+5),"{'omen', 'raze', 'jett'}",666,0.83,195.5,0.79,63,129.7,0.65,0.25,0.11,0.13,19,10
5515,Strafe,Brim,"{'omen', 'killjoy', 'raze'}",543,0.83,172.4,0.83,66,111.3,0.59,0.23,0.08,0.13,22,14
5516,Yum07,Roch,"{'omen', 'brimstone', 'astra'}",1748,0.83,173.3,0.76,65,115.6,0.60,0.28,0.08,0.10,24,10
5517,Volamos,(+4),"{'astra', 'breach', 'sage'}",240,0.83,158.9,0.74,68,104.4,0.55,0.36,0.08,0.11,18,10
5518,thiief,(+5),"{'killjoy', 'cypher', 'phoenix'}",435,0.83,187.6,0.85,61,116.8,0.66,0.20,0.10,0.13,25,9
5519,Wolffe,BAL,"{'omen', 'brimstone', 'sage'}",444,0.83,177.3,0.78,67,119.6,0.61,0.25,0.06,0.07,28,11
5520,Dimes,TMU.B,"{'sova', 'sage', 'fade'}",315,0.83,180.1,0.81,63,118.4,0.65,0.14,0.15,0.16,27,19
5521,soojai,Cat,"{'skye', 'reyna', 'astra'}",733,0.83,172.2,0.80,65,112.8,0.62,0.23,0.08,0.06,32,5
5522,Joey,CE,"{'sova', 'kayo', 'skye'}",419,0.83,171.8,0.76,63,112.6,0.59,0.29,0.06,0.09,23,15
5523,Rebecca,(+6),"{'omen', 'astra', 'viper'}",380,0.83,167.1,0.74,70,113.8,0.57,0.38,0.06,0.08,26,13
5524,Hunzh,TMU.B,"{'jett', 'chamber', 'killjoy'}",592,0.83,178.0,0.85,62,113.7,0.66,0.16,0.16,0.15,17,17
5525,lylac,PRS.X,"{'astra', 'viper', 'raze'}",206,0.83,171.3,0.75,64,116.2,0.60,0.24,0.11,0.14,23,13
5526,guadyy,(+6),"{'gekko', 'sova', 'fade'}",324,0.83,197.0,0.83,62,125.4,0.70,0.17,0.15,0.12,26,9
5527,cevv,OOKE,"{'sova', 'brimstone', 'cypher'}",1528,0.83,181.5,0.80,68,115.8,0.61,0.28,0.08,0.09,22,9
5528,Sammo,BPC,"{'killjoy', 'skye', 'sova'}",575,0.83,178.2,0.81,66,115.2,0.63,0.19,0.08,0.09,30,8
5529,ciao,FIRE,"{'astra', 'cypher', 'viper'}",685,0.83,178.9,0.78,65,120.8,0.62,0.26,0.08,0.10,24,13
5530,saucy,(+7),"{'raze', 'sova', 'gekko'}",451,0.83,182.8,0.80,65,120.5,0.62,0.25,0.08,0.09,29,14
5531,Snark,EvHz,"{'kayo', 'viper', 'raze'}",295,0.83,193.1,0.83,63,131.3,0.67,0.18,0.12,0.22,28,16
5532,veloo,Acac,"{'kayo', 'jett', 'skye'}",841,0.83,175.6,0.76,65,112.9,0.60,0.30,0.07,0.09,23,11
5533,YJS,Able,"{'astra', 'jett', 'raze'}",417,0.83,189.7,0.79,61,121.2,0.65,0.19,0.10,0.13,25,10
5534,qwq,(+2),"{'raze', 'jett', 'viper'}",275,0.83,189.0,0.85,62,130.3,0.68,0.15,0.17,0.18,23,20
5535,liv,BZKD,"{'kayo', 'breach', 'skye'}",349,0.83,175.3,0.76,69,115.4,0.60,0.39,0.06,0.09,23,15
5536,Violette,C1B,"{'killjoy', 'chamber', 'skye'}",615,0.83,169.5,0.79,65,112.2,0.58,0.22,0.06,0.10,20,13
5537,Joey,(+2),"{'sova', 'breach', 'fade'}",1954,0.83,181.2,0.77,66,120.4,0.61,0.27,0.08,0.11,25,10
5538,cwaudia,ARI,"{'killjoy', 'sage', 'sova'}",845,0.83,174.3,0.73,67,115.7,0.57,0.30,0.06,0.07,16,11
